Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
251330705000005;8;94;0;0;0;0;0;0;0;1;1;0;1;2;1;3;2;1;1;2;1;1;2;3;0;4;0;3;1;1;2;1;2;0;0;1;0;3;1;3;1;3;3;1;3;2;0;0;1;5;2;0;1;2;4;1;1;2;1;2;3;0;2;0;2;2;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;2;9;5;7;5;3;8;5;7;3;5;4;1;0
251330705000006;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;1;0;0;3;1;3;0;4;0;0;1;0
251330705000007;8;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;3;2;0;0;0;0;0;1;1;1;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;2;1;1;1;2;3;2;0;0;0;2
251330705000008;5;65;0;0;0;0;0;0;0;0;0;1;0;3;1;1;1;3;0;2;1;0;1;1;3;2;0;1;2;1;0;1;4;2;2;2;1;1;1;2;1;1;0;1;0;3;3;1;0;1;1;1;0;1;1;1;0;2;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;1;5;6;7;5;6;5;6;2;2;3;2;0;0
251330705000009;8;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;2;0;0;1;0;0;0;0;0;2;1;1;0;1;1;2;0;0;0;2;1;1;0;2;2;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;28;0;0;0;3;1;0;4;3;1;3;4;6;2;1;0
251330705000010;1;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;0;2;1;2;2;1;1;2;1;1;0;2;1;2;1;0;2;0;3;3;0;1;1;1;2;4;0;2;0;0;1;1;1;0;0;4;1;4;3;1;2;1;1;2;2;0;1;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;1;6;6;6;5;4;7;3;1;6;3;5
251335605000001;1;214;0;0;0;0;0;0;2;0;2;0;4;3;3;7;5;4;4;3;6;5;7;3;4;5;4;4;5;6;5;3;8;3;1;5;5;2;4;2;6;4;6;2;2;3;3;4;7;3;3;2;6;5;2;2;1;1;3;1;3;2;1;1;0;2;2;1;1;1;4;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;179;0;4;21;21;22;19;19;13;14;15;13;6;4;4;4
251335605000002;8;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;1;1;1;0;0;2
251335605000003;8;53;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;1;0;3;0;0;1;4;1;1;0;2;1;2;2;5;3;1;3;2;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;0;3;4;6;7;2;3;0;0;0;1;0;2;0
251335605000004;8;53;0;0;0;0;2;0;0;2;1;1;5;1;1;0;1;1;0;1;0;1;1;1;1;0;4;0;2;1;0;1;1;2;1;0;1;0;1;1;0;0;1;0;3;1;1;0;0;0;0;0;0;2;0;0;0;1;3;0;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;29;2;4;6;1;4;3;3;2;1;0;1;2;0;0;0
251335605000005;8;37;0;0;0;0;0;0;0;1;2;0;0;1;0;3;1;0;1;0;1;1;0;1;1;3;0;1;0;1;0;2;2;0;1;0;0;0;0;2;1;1;0;0;1;0;0;0;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;3;4;3;4;1;2;3;0;3;0;1;0;0;0
251335605000006;8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0
251340605000001;1;83;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;0;0;0;0;1;1;1;1;0;0;5;0;0;0;0;1;1;0;2;2;1;1;1;1;0;3;0;1;2;1;1;2;0;2;3;2;2;2;5;2;3;1;3;0;2;2;1;4;1;2;0;1;2;0;0;2;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;77;0;0;4;1;4;5;2;6;5;5;10;13;9;4;9
251340605000002;1;109;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3;1;1;2;2;1;0;0;2;1;3;1;2;0;1;2;1;3;3;3;4;0;1;1;0;2;2;0;3;1;2;0;2;5;0;4;1;2;4;2;2;0;3;2;1;2;1;3;2;0;1;4;1;4;0;2;1;2;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;98;0;1;2;9;4;7;11;6;8;9;13;5;7;8;8
251340605000003;1;59;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;1;2;0;1;2;1;2;2;2;1;2;0;2;3;1;0;1;1;0;1;1;0;5;1;1;2;0;0;0;2;1;1;1;0;1;2;2;1;0;0;0;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;1;0;2;2;4;7;6;5;3;4;5;3;0;4
251340605000004;1;124;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;2;0;1;3;1;2;1;0;2;3;3;2;2;2;2;2;1;3;2;2;0;1;4;1;3;3;4;4;2;4;4;1;1;1;7;1;3;5;2;2;1;6;5;3;2;0;0;3;1;1;2;0;2;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;1;0;2;6;6;12;10;7;13;10;16;15;4;3;5
251340605000005;1;129;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;3;2;0;1;1;2;1;3;0;1;0;3;4;5;1;3;5;0;1;3;4;5;3;2;1;6;2;0;2;3;2;2;3;2;5;3;2;3;0;1;1;3;0;0;3;2;1;3;3;2;1;4;1;1;0;2;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;116;0;0;3;7;5;7;16;13;13;8;14;7;5;9;9
251340605000006;1;77;0;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;1;2;3;2;1;0;2;1;1;2;0;2;3;1;1;2;2;1;0;1;1;0;1;1;0;2;0;2;2;3;3;1;0;1;2;1;1;0;4;1;0;2;1;1;1;1;0;2;0;2;0;1;2;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;5;8;5;8;5;4;6;7;8;4;4;3;2
251340605000007;1;74;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;1;0;1;0;0;3;0;3;2;0;2;0;2;1;0;1;4;3;3;0;0;2;0;1;3;0;2;1;1;3;0;1;2;1;2;1;1;0;1;1;1;1;0;5;0;1;0;1;1;3;1;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;2;4;5;6;9;4;7;2;2;1;5;4;2
251340605000008;1;112;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;4;1;5;2;1;3;1;3;1;5;1;4;2;3;2;7;1;0;0;2;1;2;1;5;1;4;2;1;2;3;1;1;0;2;1;3;3;1;0;3;0;2;1;2;1;1;2;3;1;3;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;92;0;1;5;13;13;12;9;9;11;4;8;1;5;1;0
251340605000009;1;115;0;0;0;0;0;0;0;1;0;1;0;2;0;3;1;4;3;2;2;2;2;2;3;3;1;2;5;2;3;2;1;2;1;0;3;1;4;0;0;3;3;4;3;3;2;2;1;2;3;0;2;3;2;3;1;2;0;1;1;1;2;2;0;1;1;0;2;0;0;0;0;1;0;2;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;74;0;2;5;13;8;14;4;6;7;4;5;4;1;0;1
251340605000010;1;87;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;1;2;1;0;4;3;3;5;3;3;1;2;3;0;2;0;1;1;2;1;2;2;0;3;4;3;0;1;2;1;3;2;0;2;2;1;2;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;1;3;6;11;6;4;8;3;3;2;3;1;1;1
251340605000012;1;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;0;2;2;1;1;3;2;2;0;0;2;2;1;0;2;0;1;2;2;3;2;0;1;3;3;0;2;2;0;0;0;0;2;1;2;4;3;2;2;0;2;2;4;2;0;0;2;1;2;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;5;6;5;5;6;5;3;4;5;3;3;2
251340605000013;1;87;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2;2;0;1;0;2;0;0;2;2;2;1;3;1;2;1;0;3;4;2;3;1;0;0;4;0;1;1;3;1;1;2;1;2;2;1;2;3;2;2;2;0;2;1;4;2;2;2;1;0;0;0;2;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;2;5;3;5;6;12;2;4;5;8;6;1;3
251340605000014;1;70;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;1;1;1;2;2;0;0;2;2;4;1;1;1;0;4;1;0;1;2;1;1;3;0;0;1;0;3;0;4;1;0;2;1;0;1;0;1;0;3;0;1;2;2;2;0;1;0;0;1;1;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;47;0;0;2;4;6;7;7;3;4;4;3;2;2;1;2
251340605000015;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;2;0;2;0;1;0;0;1
251340605000016;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;3;0;0;0;0;2;0;2
251340605000017;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;1;0;2;0;0;0;2;0;0;0;0;1
251340605000018;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
251340605000019;8;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1;0;1;1;2;1;1;1;2;0;0;0;0
251340605000020;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
251340605000021;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
251340605000022;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;1;0;1;1;0;0;0;3;1;1;0;0;0;1;0;1;0;1;1;1;2;1;0;1;0;0;1;0;1;0;1;0;2;0;0;1;0;0;2;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;3;2;2;4;2;4;1;2;3;1;4
251340605000023;1;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3;0;2;2;2;1;0;0;0;3;2;4;3;5;0;1;0;2;3;2;2;2;4;3;1;1;0;0;0;2;2;1;1;1;2;0;2;1;5;2;1;1;3;0;1;1;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;1;1;3;7;5;12;9;11;3;4;8;3;4
251340605000024;1;94;0;0;0;0;0;0;0;0;0;2;1;0;0;2;3;0;1;1;1;2;2;0;3;0;3;2;5;1;2;2;0;2;2;2;4;1;0;1;1;1;1;2;1;3;2;2;2;0;3;0;3;3;2;2;1;0;1;0;0;2;3;2;1;1;0;1;0;0;2;0;1;0;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;45;0;2;6;4;6;3;6;2;3;4;4;0;3;1;1
251340605000025;1;46;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;2;0;4;1;0;1;2;1;0;1;1;2;1;1;2;0;0;0;1;0;1;0;1;0;2;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;28;0;1;1;5;1;2;2;6;2;3;2;1;1;0;1
251340605000026;1;47;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;2;1;1;1;0;1;2;1;0;1;0;0;2;0;1;2;0;0;1;1;0;1;0;0;0;0;4;2;0;1;0;0;1;0;0;2;0;1;2;0;0;2;1;1;1;1;0;1;0;0;0;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;38;0;1;2;3;4;4;4;2;1;4;3;2;5;1;2
251340605000027;1;102;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;4;1;6;2;3;1;2;1;2;1;1;2;1;1;1;4;2;1;0;1;1;2;2;1;4;4;3;1;2;2;0;2;1;3;3;2;0;0;2;4;0;3;2;0;2;0;1;3;3;1;0;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;67;0;1;0;6;11;6;7;5;10;5;5;3;5;1;2
251350505000001;1;115;0;0;0;0;0;0;0;1;0;0;0;0;2;3;2;1;2;3;2;1;0;2;2;3;1;2;0;3;6;1;1;2;2;0;1;0;2;1;1;1;3;0;1;3;2;6;5;0;2;3;1;3;3;2;1;3;3;6;1;1;2;2;0;2;0;4;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;1;6;8;7;10;4;4;7;5;3;6;1;1;1
251350505000002;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;1;1;2;3;0;1;0;0;1;0;0;0;1;2;0;0;2;0;0;0;1;1;1;0;1;0;1;0;1;0;2;0;2;1;0;1;1;1;1;0;2;1;1;0;0;1;0;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;30;0;0;1;5;7;2;2;1;2;2;1;2;2;0;3
251350505000003;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
251350505000004;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
251350505000005;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;2;0;2;0;1;0;0;0;0;0
251350505000006;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2;1;1;0;0;3;2;1;1;0;1;1;1;0;0;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1;1;1;0;0;2;2;1;2;0;0
251350505000007;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
251350505000008;8;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;6;0;0;2;0;0;0;1;1;0;0;0;1;1;0;0
251350505000009;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
251350505000010;1;90;0;0;0;0;0;0;0;0;0;0;0;2;1;3;1;1;3;2;1;1;2;2;1;2;1;2;2;2;3;3;3;1;1;2;3;2;2;5;1;1;2;4;1;0;1;0;3;2;0;2;2;0;1;0;0;1;0;2;3;1;2;0;1;0;1;1;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;6;8;3;7;7;7;5;4;2;3;2;2;0
251360405000001;1;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;2;0;2;1;2;2;2;0;2;2;2;1;1;2;3;3;1;1;0;1;3;1;2;2;2;2;2;0;7;2;3;0;2;4;2;4;2;3;2;1;2;1;4;1;3;0;1;0;1;2;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;1;2;7;7;8;4;8;9;5;5;1;1;2
251360405000002;1;116;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;2;1;1;1;1;3;0;2;2;1;3;1;6;2;2;2;3;3;0;4;4;3;1;1;1;2;3;1;4;1;4;3;3;2;0;2;0;2;2;2;3;2;2;0;2;2;0;2;1;3;0;3;3;2;0;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;59;0;1;2;4;5;8;5;6;3;10;4;7;2;2;0
251360405000003;1;80;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;1;0;2;1;0;0;0;0;0;2;2;0;0;0;1;0;3;2;0;0;2;1;1;1;1;2;1;1;2;3;2;2;2;2;3;0;0;4;4;3;0;2;2;1;3;0;1;3;0;1;2;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;3;3;2;4;1;7;6;7;7;6;4;1;5
251360405000004;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251360405000005;8;22;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;3;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;4;0;0;1;0;1;0;1;0;0;1;1
251360405000006;8;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;2;1;2;1;0;1;1;2;0;1;3;0;2;0;0;2;2;0;1;2;3;0;1;0;1;1;3;0;2;0;0;0;2;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;13;0;0;0;1;0;0;1;0;0;0;1;3;2;4;1
251360405000007;8;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0
251360405000008;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;1;0;1;0;1;0;1;4;0
251360405000009;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;3;1;1;0;1;1;1;0;0;2;0;1;0;0;0;0;0;2;1;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;1;4;2;4;1;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;1;5;2;2;1;3;1;2;5;2;1;0;0
251360420000001;1;49;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;1;0;1;0;0;0;0;1;1;0;1;1;0;1;3;0;1;1;1;0;0;0;0;1;1;0;0;0;2;2;1;1;0;2;2;1;0;3;1;0;1;0;1;1;1;0;1;1;2;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;0;1;2;4;1;2;3;0;1;3;4;0;0;0;0
251360420000002;8;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0
251360420000003;8;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
